word,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
accelerate,0,0.001895302,0.001908508,0.003452991,0.001904905,0.003823608,0.001900419,0.001741833,0,0.006600372,0,0.005587628,0.003573434,0,0,0.004596703,0.001782579,0.001736485,0,0.006602189,0,0,0.001829088,0,0.003906625,0.001866062,0,0.001947861,0.002201507,0.002611067,0.002109395,0,0.00284385,0,0,0.003107598,0.005392331,0.00298062,0.00564648,0,0.004782843,0,0.00284639,0.002571963,0.00300453,0,0,0.002670987,0.002596615,0.002690169,0.002618096
accelerated,0,0.002247657,0.00226332,0.006142406,0.004518093,0.002267228,0.004507453,0.002065657,0,0,0,0.002208808,0.002118886,0.00214864,0.001825574,0,0.004227956,0.006177947,0.002164735,0.002609868,0.00266168,0,0.004338269,0,0,0,0,0,0.00261079,0.00309649,0.002501552,0.003742751,0,0.003127411,0,0,0.00319741,0.007069496,0,0.003784318,0.002836011,0,0,0,0,0,0,0,0,0,0
accelerates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008682742,0,0,0,0,0,0,0,0
accelerating,0,0,0.00254332,0.004601532,0,0.007643135,0.005065081,0.002321205,0.004794406,0.008795801,0.002074192,0.00496413,0,0,0.006154262,0,0,0,0.00243254,0.002932741,0.008972889,0,0.002437483,0,0,0,0,0,0,0,0,0,0,0.007028622,0,0,0,0,0.003762312,0,0.003186861,0,0.007586323,0.003427455,0,0,0,0.003559416,0,0,0.003488933
acceleration,0,0,0.005347262,0.004837298,0,0.002678248,0.007986898,0.00488027,0.007560082,0.003082156,0.004360933,0.002609237,0.002503014,0.005076323,0.004313057,0.004293017,0,0,0,0,0,0,0,0,0,0.005228335,0,0.00272876,0.003084093,0,0.005910105,0,0,0,0.003680396,0,0,0,0,0.004470368,0,0,0,0,0,0,0,0,0,0,0
accelerator,0,0,0,0,0,0.005831844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accent,0,0,0.005821791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accenting,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accentuated,0,0,0,0,0,0,0.004549647,0,0,0,0.003726235,0,0,0,0,0.003668204,0,0,0,0,0,0.004505202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accentuating,0,0,0,0.005266572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accentuation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005740485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accept,0,0.00439934,0.004429996,0.008015021,0.008843265,0.004437645,0.022056098,0.013477038,0.018093774,0.011916073,0.008430008,0.011528801,0.008294592,0.005607378,0.005955329,0.008298722,0.00689615,0.002687133,0.012711109,0.013622119,0.010419414,0.008736254,0.004245647,0.017895847,0.018135975,0.005775292,0,0.009042678,0.001703366,0.008081015,0.004896289,0.004883792,0,0.01632342,0.002032709,0.002404434,0.006258291,0.004612375,0.006553255,0.009876063,0.005550925,0.004426269,0,0.007959994,0.011623434,0.006296417,0.004045093,0.004133231,0.00803629,0.004162915,0.006077078
acceptable,0,0.003427994,0.005177822,0.001561339,0.012058774,0.006915682,0.006874501,0.006300836,0.009760697,0.013927621,0.005630328,0.01010623,0.009694799,0.008192446,0.006960645,0.011085287,0.011284401,0.010992612,0.004952289,0.007960831,0.008118874,0.003403673,0.006616471,0.003217975,0.003532917,0,0.001764491,0.005284585,0.003981822,0.009445168,0.00572283,0.008562334,0,0,0,0,0.004876501,0.008086483,0,0,0,0.002586733,0.005148208,0.002325929,0,0.002453104,0,0.00241548,0.002348223,0.002432828,0
acceptance,0,0.005685905,0.003817017,0.005179486,0.009524527,0.005735411,0.003800839,0.003483666,0.010793172,0.002200124,0.01089532,0.001862543,0.003573434,0,0.003078774,0.006128938,0.007130315,0.013891883,0.001825379,0.006602189,0.00448884,0.003763709,0.001829088,0,0,0.005598185,0,0.001947861,0.002201507,0.0078332,0.008437578,0,0.011375402,0.00263714,0,0.003107598,0,0,0.00282324,0,0,0.005720709,0.00284639,0,0,0,0.00522806,0,0,0.005380338,0
accepted,0,0.004485097,0.009032701,0.012256888,0.006010432,0.009048297,0.010493486,0.009617823,0.011351679,0.008677396,0.003683286,0.001469192,0.00281876,0.005716683,0.004857133,0.002417283,0.004218346,0.00821854,0.004319629,0.005207871,0.007081681,0.005937701,0.005771211,0.004210314,0.007703959,0.004415903,0.006156302,0.004609474,0.010419421,0.002059635,0.006655644,0.002489496,0.002243257,0.004160404,0.002072332,0.002451304,0.01276057,0.004702285,0.006680998,0,0.003772753,0,0.00224526,0.00202879,0.002370002,0,0.002061972,0,0.004096471,0.002122032,0.00206518
accepting,0,0.003045735,0,0.002774465,0,0.003072254,0,0,0.005781515,0,0,0,0,0.002911559,0,0,0,0.002790519,0,0,0,0,0.002939331,0.002859135,0.003138958,0,0,0,0,0,0,0,0,0,0,0.004993886,0.004332717,0.004789834,0,0,0,0,0,0.004133125,0,0,0,0,0.004172741,0,0
accepts,0,0.004080544,0,0.003717108,0,0,0,0,0,0,0,0.004010014,0,0,0,0,0,0,0.003930001,0,0,0,0,0,0.00420544,0,0,0,0,0.005621571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
access,0.010058509,0.001495032,0,0,0.003005216,0,0.004497208,0.004121924,0.00283792,0.008677396,0.006138811,0.001469192,0.00281876,0.002858342,0.006071417,0.003625924,0.002812231,0.001369757,0.001439876,0,0.00354084,0.001484425,0.004328408,0.002806876,0.004622376,0.007359838,0.001539075,0.001536491,0.00173657,0.00411927,0.026622577,0.007468489,0.011216285,0.002080202,0.006216997,0.009805215,0.004253523,0.011755712,0.008907998,0,0.005659129,0.020306479,0.01796208,0.028403056,0.014220013,0.004279436,0.010309862,0.018962103,0.010241177,0.006366095,0.030977697
accessibility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005150276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008807251,0,0,0,0,0,0,0,0,0,0,0
accessible,0,0,0,0.004133269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005049938,0,0,0.012626746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006216356,0,0
accessing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008206201,0
accession,0,0.004120163,0.006223309,0.001876599,0.00414104,0,0.004131288,0,0,0.004782811,0.005075388,0.002024474,0,0,0.006692892,0,0,0,0.005952238,0,0.004879105,0.002045465,0.001988112,0.001933869,0.004246271,0,0.004241541,0.01270326,0.014357452,0,0.009171152,0,0,0.002866416,0.008566718,0.010133329,0.002930573,0,0.006137392,0,0.005198669,0.003109037,0.006187717,0,0,0,0,0,0.002822368,0.002924056,0.002845717
accessions,0,0,0,0,0,0,0,0.003750129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008103185,0.003937988,0,0.00420544,0,0,0,0.004739798,0,0.004541482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accident,0,0,0,0,0.00325645,0,0.003248782,0.002977677,0,0,0,0,0,0.003097298,0.002631594,0,0.01523666,0,0.003120499,0.003762164,0.003836853,0,0,0,0,0,0,0.003329883,0,0,0,0.005395234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004566072,0,0,0
accidental,0,0,0.004874101,0,0,0,0.004853442,0,0,0,0,0,0.00456306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accidentally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005579525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004034707,0,0,0.004981154,0,0,0,0,0,0,0,0.008817614,0.004982913,0,0,0,0,0,0,0,0,0,0,0,0,0.006474155,0,0,0,0,0,0,0,0,0
acclaimed,0,0,0,0,0.005257483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007214647,0,0,0,0
acclaims,0,0,0.005821791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acclamation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005951825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acclimatization,0,0,0.005821791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accom,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accommodate,0,0.002875793,0,0,0,0.002900832,0,0.00264293,0,0,0.002361681,0,0.002711034,0.002749104,0.002335753,0,0,0,0,0.003339227,0,0,0.002775325,0,0,0.002831426,0,0.002955542,0,0.003961842,0,0,0,0,0.003986267,0,0,0,0,0,0,0,0,0,0,0,0.003966339,0.004052761,0.003939915,0,0
accommodated,0,0,0,0,0,0,0,0,0,0.004174651,0.002953351,0,0.003390227,0,0,0.002907356,0.003382375,0,0.006927172,0,0,0,0,0.003375934,0,0,0,0,0.004177275,0.004954399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accommodates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004695808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accommodating,0,0,0,0,0,0,0,0,0,0,0,0,0.004277441,0.004337506,0,0,0.004267534,0,0,0.010537193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accommodation,0,0,0.005213848,0.002358303,0,0,0,0,0.002457152,0,0.002126063,0,0,0.002474834,0,0,0.007304731,0.007115848,0.002493373,0,0,0,0.00499688,0.004860547,0.010672495,0.002548944,0.007995454,0,0.003007145,0.010699746,0.002881324,0,0.003884553,0,0,0.004244818,0,0,0,0,0.003266558,0,0,0.003513169,0,0,0,0,0,0,0
accompanied,0,0.00580398,0.003896282,0.001762348,0,0.00390301,0.003879768,0.003556008,0.001836218,0,0.00476639,0.007604882,0,0.003698862,0.003142708,0.003128106,0.005458789,0.005317637,0.00745314,0.004492861,0,0.001920934,0.001867072,0,0.001993875,0.003809626,0.003983308,0,0,0,0.008612795,0.009664664,0,0.005383807,0.00804516,0.003172131,0,0,0.005763737,0.003257333,0,0.002919753,0,0.005250747,0.009200767,0,0.002668314,0.002726453,0,0,0
accompanies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003685327,0,0,0,0,0,0,0,0,0.004259407,0,0,0,0,0,0.006250953,0,0,0,0.006313373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005427296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accompanying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003755386,0.004527602,0,0.003871574,0.003763018,0,0,0.007678167,0,0,0,0,0,0,0,0.005425437,0,0,0,0,0,0,0,0,0,0,0.006181275,0,0,0,0,0,0
accompli,0,0,0,0,0,0,0,0,0.003700832,0,0,0,0,0.003727464,0,0.003152294,0,0,0,0,0.004617487,0.003871574,0.003763018,0,0,0.007678167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accomplice,0,0,0,0,0,0,0,0.004807408,0,0,0,0,0,0,0,0,0,0,0,0.00607395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accomplis,0,0,0,0.003907767,0,0,0,0,0,0,0.00352294,0,0,0,0,0,0,0,0,0,0,0,0.004139977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01227941,0,0.006045538,0,0,0
accomplish,0,0,0,0,0.005077037,0,0.005065081,0,0.002397203,0.002931934,0,0.002482065,0.004762037,0.002414453,0.002051421,0,0.002375504,0,0.00243254,0,0.002990963,0,0,0,0,0,0,0.002595762,0.005867553,0,0,0.004205776,0.003789778,0.003514311,0,0.004141253,0,0.00397204,0,0,0.003186861,0,0,0,0,0.003614858,0,0,0.003460307,0,0
accomplished,0,0,0,0,0,0.002318916,0.004610215,0,0,0.005337267,0.001887921,0.00451833,0,0,0.003734389,0.001858519,0.002162173,0,0.004428174,0,0,0.004565179,0,0.002158056,0.002369264,0,0.002366625,0,0,0.003167085,0,0.003828079,0.006898879,0.003198711,0,0,0.013081222,0,0.00342444,0.007741188,0,0,0.003452519,0,0.007288669,0.003290228,0.003170679,0,0.006299112,0,0
accomplishing,0,0.003899239,0,0,0.003918997,0,0,0,0,0,0,0,0,0,0.003167009,0,0.003667332,0,0,0,0,0,0,0,0.004018586,0,0,0,0,0,0,0,0.005850707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005386258
accomplishment,0,0,0,0.002418649,0,0.002678248,0.002662299,0,0,0.003082156,0.004360933,0.002609237,0.002503014,0.002538162,0.002156528,0,0,0.004865288,0.002557175,0.003083004,0.00314421,0,0,0.002492461,0.002736397,0,0.002733349,0,0,0,0.002955053,0,0.003983953,0,0,0,0,0,0,0,0.003350144,0,0,0,0,0,0,0,0,0,0
accomplishments,0,0.002958107,0,0,0,0.002983863,0.002966094,0,0.002807588,0,0.004858559,0,0.002788633,0,0.00240261,0.002391447,0,0,0,0,0,0.002937119,0,0.002776876,0,0,0.003045251,0,0,0,0.003292254,0,0,0,0,0,0,0,0,0,0,0.00446432,0,0,0,0.004233697,0,0,0,0.004198702,0
accord,0,0,0.00254332,0.009203063,0.005077037,0,0,0,0,0,0,0,0.009524074,0.00724336,0.004102841,0.002041889,0.011877518,0.002314079,0.007297619,0.002932741,0,0.002507801,0.002437483,0,0,0.007460265,0.002600127,0,0,0,0.002811026,0,0,0,0,0.004141253,0,0,0,0,0.009560582,0.007623542,0.003793162,0,0,0,0.003483514,0,0,0,0
accordance,0,0.010069154,0.018830162,0.009172339,0.013011654,0.00870585,0.008654009,0.009253822,0.010922057,0.003339595,0.017719434,0.009895115,0.014916437,0.005500326,0.016356577,0.013954783,0.010823191,0.015814992,0.018009967,0.008351285,0.015330743,0.005712979,0.008329186,0,0.005929913,0.008497552,0.00888496,0.007391703,0.005012541,0.001981685,0.008004689,0.004790555,0.004316715,0.004002947,0.003987804,0.00471706,0.006138813,0.006786479,0.008570861,0.002421879,0.001814984,0.002170883,0.002160285,0.005856021,0.009121223,0.002058737,0.003967868,0,0.009853584,0.00408344,0.00596106
accorded,0,0.002798185,0,0.005097926,0,0,0.002805741,0.002571607,0.002655803,0.003248218,0.002297947,0.00274982,0,0,0,0,0,0,0,0.003249113,0.003313616,0,0.002700429,0,0,0,0,0,0.00650052,0.003854926,0,0,0,0.00389342,0.003878691,0,0,0,0,0,0,0,0.008404704,0.003797194,0,0,0,0,0,0,0
according,0,0.001647751,0.001659233,0.00450298,0.001656101,0.001662098,0.003304401,0.00605731,0.006255632,0.00191276,0.004059538,0,0.003106699,0.00787581,0.002676647,0.002664211,0.003099503,0.009058071,0.001586961,0.003826573,0.00195127,0,0.001590186,0.0015468,0.001698185,0.001622331,0,0.001693445,0.001913962,0,0.005501643,0,0.004944815,0.004585393,0,0.010806826,0.002344012,0.005182628,0.007363468,0.002774273,0.004158143,0.004973512,0.007423846,0.004472065,0,0.011791461,0.00454521,0,0.004514929,0.002338799,0
accordingly,0,0,0.001988957,0.003598543,0.003970404,0.001992391,0.005941581,0.001815255,0.001874689,0.004585729,0.003244167,0,0,0.001888179,0,0,0.005573157,0.005429048,0.003804646,0.002293496,0.002339028,0.001961179,0.001906189,0.003708363,0.004071299,0.001944721,0.002033382,0.002029968,0.006882918,0,0.006594933,0,0,0.002748302,0.002737905,0.003238591,0,0,0.005884494,0.003325578,0.002492226,0,0,0.002680378,0,0,0.002724218,0,0,0,0
accords,0,0,0,0.00248209,0,0,0,0,0.005172256,0.003163001,0.00223766,0.005355356,0,0,0.004426189,0.002202812,0,0,0.020993996,0.003163872,0,0,0.002629583,0,0.002808173,0.005365475,0,0.008401006,0.003164989,0,0,0.009074472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003899747,0.003758052,0.00767987,0,0,0
account,0.010058509,0.013455292,0.012043601,0.016342518,0.018031295,0.009048297,0.02398511,0.015113722,0.019865439,0.015619314,0.009822097,0.007345959,0.00281876,0.004287512,0.015785684,0.006043207,0.005624462,0.012327809,0.010079135,0.006943828,0.007081681,0.007422126,0.007214014,0.004210314,0.009244751,0.010303774,0.009234453,0.01075544,0.010419421,0.006178905,0.006655644,0,0.004486514,0.012481211,0,0.007353911,0.006380285,0.018809139,0.006680998,0.007551434,0.007545506,0.004512551,0.00224526,0.012172738,0,0.006419154,0.00824789,0,0,0.008488127,0.006195539
accountabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accountability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002135374,0.002075499,0.006056617,0.002216459,0.004234907,0.00221399,0.002210272,0.00249809,0,0.002393568,0,0.003226968,0.00299241,0.00298109,0.021157484,0.006118775,0.003382163,0.003203581,0.003620961,0.005427178,0.009737087,0.009689549,0.017510718,0.010227881,0.015390127,0.017797121,0.0181849,0.02946426,0.003052583,0.020795605
accountable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002731202,0.008356271,0.004670928,0.002269979,0.006624138,0,0.004631729,0,0.004834761,0.002732167,0,0.002617851,0.007833509,0.003529343,0,0,0.003856666,0,0,0.003503765,0.011880762,0.005935718,0.021298954,0.00706499,0.015959597,0.003728753,0,0.016220631,0.003314812,0.006445028,0.010015855,0.006498345
accounted,0,0,0.004569012,0,0,0,0,0,0,0,0,0.004458969,0,0,0,0,0,0,0,0,0,0,0,0.004259407,0,0.004467394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accounting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005731978,0,0,0,0,0,0,0,0,0.00666835,0,0,0,0,0,0,0,0,0.007210215,0,0,0,0,0,0,0,0,0,0,0,0
accounts,0,0,0,0,0,0,0.003476215,0,0,0,0,0.003406931,0,0,0.00281582,0,0.003260662,0,0.003338951,0.004025537,0,0,0,0,0,0,0,0.003562993,0,0,0,0,0,0,0.004805563,0,0,0,0,0,0,0,0,0.004704591,0,0,0,0,0,0.004920811,0
accra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007792061,0.008807251,0,0,0,0,0,0,0,0,0,0,0
accredited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005579525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0.004169987,0,0.005267147,0,0,0,0,0,0,0,0,0.004369998,0,0,0,0,0,0,0,0,0,0,0,0.005049938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulated,0,0.002525721,0,0,0.002538519,0,0.002532541,0,0,0.002931934,0.004148384,0,0,0.002414453,0.002051421,0.004083779,0.002375504,0.002314079,0,0,0,0.005015601,0.004874967,0,0.002603027,0.002486755,0,0.002595762,0,0,0.002811026,0.004205776,0,0.003514311,0,0,0,0,0.003762312,0,0,0,0,0.003427455,0,0,0,0,0.003460307,0,0
accumulating,0,0,0.005267428,0,0,0,0,0,0,0,0,0,0,0.005000534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulation,0,0,0.003161287,0,0,0,0,0,0,0.003644325,0.007734515,0.009255446,0.00295955,0,0.002549868,0,0,0.002876345,0.006047179,0,0.007435394,0.003117137,0,0,0,0,0,0,0.003646615,0,0.003494039,0,0,0,0,0,0,0,0,0,0,0,0,0.008520491,0,0,0,0,0,0,0
accumulations,0,0,0,0,0,0,0,0,0,0.006072278,0,0.010281126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accurate,0,0,0,0,0,0,0,0,0,0,0.004295824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007225869
accurately,0,0,0,0,0,0,0,0.003942482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004416222,0,0,0.005909914,0,0,0.0064368,0,0.005946349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accusation,0,0,0,0.005266572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accusations,0,0.004289845,0,0,0,0,0,0.003942482,0,0,0.00352294,0,0,0,0.003484264,0,0,0,0,0,0,0.004259408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005000534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007855953,0,0,0,0,0,0,0,0
accused,0,0,0,0,0,0.003771875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003510225,0,0,0.007698952,0,0.008686885,0.005151479,0,0,0.005610748,0,0,0.006131106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005165348
accusing,0,0,0,0,0,0,0,0,0,0.005618852,0,0,0,0,0,0,0,0,0,0,0,0.00480603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013351836,0,0,0,0
accustomed,0,0,0,0.007434216,0.004101221,0.004116073,0,0,0,0,0,0.004010014,0,0,0,0,0,0,0,0.004738124,0,0,0,0,0.00420544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ace,0,0,0,0,0,0,0,0,0.004964807,0,0,0,0,0,0,0.004228922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aceh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009479543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acguire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005579525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achievable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004467394,0,0.009326445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006394403,0.006216356,0,0
achieve,0,0.013841326,0.013937776,0.008825978,0.013911462,0.022338946,0.015266572,0.030529318,0.015764437,0.014460691,0.018187011,0.013602088,0.027401509,0.025139975,0.019111557,0.016784788,0.019527172,0.013949646,0.017329885,0.014464672,0.003278185,0.009620186,0.012021996,0.007795995,0.009985484,0.012265009,0.015673995,0.021337744,0.011254274,0.003813707,0.018485809,0.016133798,0.031152822,0.023110738,0.021104701,0.01815575,0.015752008,0.034827798,0.026803441,0.023304257,0.026196709,0.022977983,0.016629674,0.024417854,0.019747784,0.007923985,0.017181159,0.03316042,0.022755597,0.03143395,0.028679807
achieved,0.009134997,0.021724278,0.010937829,0.009894696,0.017740416,0.021913429,0.014975771,0.022460842,0.020618871,0.015761379,0.02118569,0.008005795,0.011519811,0.014277481,0.017644721,0.014269725,0.019155215,0.006219968,0.019615133,0.011036002,0.014470837,0.009436939,0.020965331,0.011471243,0.008395953,0.026736406,0.015375433,0.013954199,0.015771287,0.011223188,0.019644828,0.009043702,0.022410239,0.01700289,0.007528253,0.015583676,0.00772598,0.023488019,0.018202766,0.004572071,0.015418625,0.008196471,0.012234681,0.014740146,0.008609611,0.009716309,0.020599198,0.005740372,0.007440715,0.013490395,0.005626702
achievedand,0,0,0,0,0,0,0,0.005313357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achievement,0,0.008304796,0.012543998,0.005043416,0.009738023,0.002792368,0.008327221,0.011448494,0.015764437,0.009640461,0.019323699,0.014962297,0.009133836,0.00396947,0.01461472,0.012308844,0.00911268,0.006340748,0.009331477,0.004821557,0.008195462,0.009620186,0.006678887,0.001299333,0.012838479,0.002725558,0.005699634,0.004267549,0.006431014,0.005720561,0.012323872,0.006914485,0.008307419,0.001925895,0.009593046,0.009077875,0.007876004,0.013060424,0.008247213,0.004660851,0.005239342,0.00835563,0.012472255,0.001878296,0.004388396,0.003961992,0.005727053,0.003901226,0.005688899,0.009823109,0.003823974
